issue,device,severity,urgent,rating,num_reviews,success_rate,experience_years,distance_km,response_time_min,base_price,service_type,availability,selected
not_working,scanner,low,no,4.9,959,0.53,14,10.76,69,1925,home_service,offline,1
slow_performance,desktop,high,yes,4.8,2368,0.85,10,10.39,106,2818,home_service,available,1
wifi_issue,router,high,yes,2.5,2355,0.33,10,10.96,54,2459,shop_visit,available,1
wifi_issue,cctv,low,no,3.3,164,0.63,4,3.44,103,2351,home_service,busy,1
overheating,cctv,low,no,1.6,2429,0.54,15,6.79,102,903,shop_visit,busy,1
overheating,cctv,medium,no,3.4,1645,0.94,10,7.09,36,1440,home_service,busy,0
not_working,laptop,medium,no,2.6,57,0.52,14,0.99,94,1896,home_service,available,1
broken_screen,desktop,medium,no,2.1,2927,0.51,4,9.66,69,1624,shop_visit,available,0
broken_screen,laptop,low,yes,2.0,1920,0.6,3,7.78,8,2057,home_service,available,0
slow_performance,desktop,low,yes,3.5,1289,0.5,0,6.8,82,1174,home_service,busy,1
not_working,desktop,low,yes,5.0,486,0.92,15,10.78,88,585,shop_visit,available,1
broken_screen,printer,high,yes,4.9,630,0.8,3,3.71,29,1533,home_service,available,1
not_working,desktop,low,yes,3.1,2289,0.77,5,13.0,31,973,home_service,offline,0
slow_performance,cctv,low,no,2.4,2168,0.85,9,1.71,105,1080,home_service,offline,0
broken_screen,laptop,high,no,2.2,1131,0.81,15,12.07,22,1733,home_service,available,0
power_issue,router,low,no,4.0,2323,0.75,5,12.43,86,2493,home_service,offline,0
broken_screen,printer,low,no,3.1,1977,0.77,14,10.18,119,2716,home_service,available,0
broken_screen,desktop,high,no,2.1,2646,0.91,7,2.59,101,2755,home_service,offline,1
strange_noise,scanner,high,yes,3.4,2031,0.91,1,10.27,45,1976,home_service,available,1
strange_noise,laptop,high,yes,2.8,2241,0.65,14,14.9,16,2452,home_service,available,1
not_working,router,high,no,2.3,37,0.56,4,9.24,37,1831,shop_visit,busy,0
wifi_issue,cctv,high,yes,2.2,63,0.63,11,13.06,53,718,shop_visit,available,1
slow_performance,cctv,low,yes,3.8,541,0.41,0,6.65,64,2182,home_service,available,0
overheating,printer,medium,yes,1.6,43,0.4,4,1.7,98,2384,shop_visit,offline,0
strange_noise,router,high,yes,2.1,1630,0.77,9,13.81,111,1680,home_service,busy,1
overheating,cctv,high,yes,3.3,590,0.43,0,2.61,98,1791,shop_visit,available,1
overheating,laptop,high,yes,2.3,1924,0.48,9,0.85,24,1354,home_service,available,0
not_working,printer,low,no,2.3,2219,0.81,7,14.26,72,2050,shop_visit,available,0
wifi_issue,printer,high,yes,4.9,199,0.63,4,2.06,84,423,shop_visit,available,0
overheating,desktop,low,yes,4.2,2856,0.74,6,0.64,6,508,home_service,busy,1
not_working,scanner,medium,yes,4.6,1432,0.47,6,13.11,84,1179,home_service,available,0
not_working,scanner,medium,yes,1.6,1218,0.38,8,13.16,52,1963,shop_visit,available,1
not_working,router,low,yes,2.4,2559,0.31,7,8.39,7,423,shop_visit,busy,1
power_issue,router,high,no,1.7,1160,0.7,1,14.49,23,1219,home_service,busy,0
wifi_issue,printer,low,no,4.0,2135,0.31,6,3.99,27,2088,shop_visit,available,1
strange_noise,printer,low,yes,3.5,1117,0.74,8,1.95,21,2507,home_service,busy,1
power_issue,printer,medium,yes,4.8,2215,0.82,13,8.7,99,2330,home_service,available,0
slow_performance,desktop,high,no,1.6,786,0.31,2,3.52,15,423,home_service,available,0
wifi_issue,desktop,medium,no,1.8,1072,0.84,14,7.34,10,1182,home_service,busy,0
strange_noise,scanner,high,yes,3.1,2140,0.41,13,5.49,88,2121,shop_visit,available,0
slow_performance,scanner,medium,no,1.9,2854,0.91,6,5.85,48,1685,home_service,available,1
slow_performance,desktop,medium,no,4.2,896,0.58,8,8.47,85,1243,home_service,available,0
not_working,router,medium,no,2.7,1728,0.42,13,10.07,73,900,shop_visit,available,0
slow_performance,laptop,low,yes,2.7,63,0.55,10,7.09,26,719,shop_visit,available,0
wifi_issue,scanner,high,no,2.7,173,0.45,10,11.17,70,1855,home_service,available,1
overheating,router,low,no,1.7,1593,0.5,9,12.35,61,637,shop_visit,available,1
wifi_issue,desktop,medium,no,2.5,509,0.6,7,11.85,75,231,shop_visit,available,0
power_issue,laptop,low,no,1.8,607,0.79,15,2.58,59,1508,home_service,busy,1
wifi_issue,router,high,no,2.5,1445,0.55,3,0.78,12,1774,shop_visit,available,1
wifi_issue,printer,low,yes,2.7,2711,0.7,5,14.33,44,2403,home_service,busy,1
wifi_issue,printer,high,yes,1.9,462,0.82,10,1.93,76,2592,shop_visit,available,0
power_issue,scanner,medium,no,3.4,432,0.72,9,9.19,30,2037,home_service,available,0
power_issue,scanner,medium,no,4.0,546,0.37,14,12.43,98,890,home_service,available,0
overheating,printer,low,no,4.5,2947,0.37,3,7.95,41,1284,shop_visit,available,1
overheating,scanner,low,no,3.5,50,0.71,15,11.98,76,426,home_service,available,0
strange_noise,printer,medium,no,1.9,1225,0.78,3,5.42,114,372,home_service,offline,0
broken_screen,desktop,medium,no,4.0,1800,0.83,0,11.42,55,1533,home_service,available,1
strange_noise,scanner,medium,no,4.7,964,0.65,8,6.73,6,1764,home_service,busy,0
wifi_issue,desktop,low,yes,4.7,2770,0.36,0,8.97,95,1259,home_service,available,1
not_working,router,low,no,4.7,2494,0.49,4,4.75,117,1372,shop_visit,available,1
power_issue,router,medium,no,1.7,1665,0.31,13,4.16,106,766,home_service,offline,1
slow_performance,printer,low,no,3.9,1081,0.52,2,3.5,54,2543,home_service,available,0
wifi_issue,cctv,low,no,4.3,2094,0.73,10,7.47,55,2649,home_service,offline,0
not_working,scanner,low,no,3.0,933,0.93,2,14.43,98,2487,shop_visit,busy,0
broken_screen,laptop,medium,no,3.6,278,0.86,14,3.47,73,2858,home_service,available,1
strange_noise,scanner,low,yes,3.6,586,0.8,14,13.73,111,1997,shop_visit,busy,1
slow_performance,scanner,high,no,3.9,2855,0.75,0,3.23,96,1884,home_service,available,1
not_working,printer,medium,no,1.6,268,0.49,10,13.23,46,1642,home_service,available,1
power_issue,cctv,high,no,2.4,1211,0.4,3,6.12,48,1668,home_service,available,1
power_issue,router,high,no,2.4,2729,0.72,11,4.98,115,1400,home_service,available,0
broken_screen,scanner,high,no,1.8,743,0.31,7,8.82,105,2504,home_service,available,0
power_issue,cctv,low,yes,2.7,2064,0.9,11,11.76,72,1959,home_service,available,0
not_working,printer,low,yes,2.7,1727,0.95,13,11.38,58,1085,home_service,busy,0
wifi_issue,cctv,low,no,3.6,374,0.63,3,6.0,56,1963,shop_visit,available,0
wifi_issue,desktop,low,yes,4.1,500,0.91,4,5.76,11,2061,home_service,busy,1
slow_performance,router,medium,no,3.2,1931,0.37,11,3.93,102,1329,home_service,busy,1
strange_noise,cctv,high,no,1.6,693,0.42,6,4.84,54,2825,shop_visit,offline,0
power_issue,scanner,medium,yes,3.7,1492,0.62,4,4.46,84,1861,shop_visit,offline,1
not_working,laptop,low,yes,2.6,935,0.83,12,3.05,41,2456,home_service,available,0
slow_performance,laptop,low,no,3.0,288,0.46,8,12.67,44,2588,home_service,available,0
not_working,desktop,low,yes,3.8,1600,0.44,2,8.72,115,2759,home_service,busy,0
strange_noise,laptop,high,no,3.7,2493,0.84,5,2.1,54,1338,shop_visit,busy,0
strange_noise,scanner,medium,yes,2.5,1547,0.94,15,1.76,38,2153,shop_visit,available,1
broken_screen,scanner,medium,no,2.9,1311,0.66,3,5.0,63,2257,home_service,busy,1
not_working,laptop,low,yes,1.9,254,0.76,1,14.18,101,1588,home_service,available,1
broken_screen,scanner,low,yes,5.0,2053,0.57,3,5.4,78,1564,shop_visit,busy,1
strange_noise,laptop,high,no,2.3,715,0.35,10,11.8,40,1354,home_service,available,0
strange_noise,cctv,medium,no,4.1,2482,0.58,2,6.69,88,2541,home_service,available,1
slow_performance,cctv,low,yes,5.0,22,0.57,2,7.35,52,1473,home_service,available,1
broken_screen,printer,low,no,3.6,1254,0.8,10,9.88,72,2474,home_service,busy,1
strange_noise,desktop,high,no,2.5,2943,0.32,15,7.22,25,2318,home_service,busy,0
overheating,router,low,no,2.1,1357,0.44,6,1.85,14,922,shop_visit,available,0
not_working,cctv,medium,yes,2.5,209,0.52,8,12.55,57,2973,home_service,busy,0
wifi_issue,cctv,medium,no,2.8,2640,0.61,11,0.68,20,911,shop_visit,offline,0
power_issue,desktop,medium,yes,3.2,581,0.77,9,8.98,66,1266,shop_visit,available,1
slow_performance,printer,high,no,3.3,826,0.88,4,7.5,39,2344,home_service,busy,0
slow_performance,laptop,high,yes,3.2,1297,0.66,10,2.15,120,741,shop_visit,busy,0
overheating,laptop,high,yes,4.2,1711,0.37,9,9.44,48,1742,home_service,available,1
not_working,scanner,medium,yes,3.8,2063,0.43,0,0.51,49,630,shop_visit,offline,0
broken_screen,laptop,medium,yes,1.6,1796,0.59,8,9.53,45,2921,home_service,busy,1
power_issue,laptop,low,yes,3.6,784,0.66,14,12.19,39,1509,home_service,available,1
power_issue,desktop,high,yes,1.7,683,0.77,9,4.88,110,369,shop_visit,available,0
wifi_issue,cctv,medium,yes,2.2,2083,0.45,12,3.15,51,875,home_service,available,1
power_issue,scanner,medium,no,4.4,903,0.74,11,1.54,104,2223,home_service,available,1
slow_performance,desktop,low,no,1.9,11,0.88,9,12.69,77,898,shop_visit,offline,0
slow_performance,router,high,yes,4.8,1211,0.89,10,4.46,113,2340,shop_visit,available,0
wifi_issue,scanner,low,yes,2.7,1944,0.91,0,14.24,36,625,home_service,available,0
overheating,desktop,high,yes,2.5,1279,0.85,3,0.73,84,1071,shop_visit,available,1
power_issue,scanner,medium,yes,3.5,1628,0.84,10,7.13,85,1119,shop_visit,available,1
wifi_issue,cctv,low,no,4.8,941,0.71,13,2.6,116,2826,home_service,offline,1
wifi_issue,scanner,low,yes,2.7,919,0.91,1,4.68,120,2512,shop_visit,available,0
broken_screen,laptop,low,no,2.7,454,0.71,5,14.41,26,2666,shop_visit,available,0
not_working,cctv,low,no,2.2,2757,0.56,2,8.3,72,720,home_service,offline,0
slow_performance,laptop,low,yes,4.7,2183,0.75,3,3.38,94,520,home_service,available,0
strange_noise,router,medium,no,3.4,1784,0.47,5,4.43,95,1503,shop_visit,available,0
not_working,laptop,low,no,2.5,1791,0.82,7,5.01,38,2198,home_service,available,0
not_working,cctv,medium,no,2.8,2389,0.55,15,5.99,119,1765,home_service,available,1
overheating,laptop,high,yes,4.8,662,0.43,9,5.47,18,838,home_service,available,1
overheating,router,high,yes,4.9,1259,0.93,9,4.42,40,1385,home_service,offline,0
power_issue,desktop,low,no,3.9,1700,0.44,11,1.77,20,2496,shop_visit,busy,1
broken_screen,laptop,high,yes,2.3,1757,0.72,4,10.26,105,2389,home_service,busy,1
broken_screen,scanner,high,yes,2.8,1292,0.65,5,3.07,48,782,home_service,available,1
wifi_issue,printer,low,yes,4.0,787,0.85,10,10.24,5,1196,home_service,available,1
strange_noise,desktop,high,yes,3.6,1999,0.71,1,2.09,111,2374,home_service,busy,0
power_issue,router,high,yes,3.4,1054,0.43,10,13.72,64,205,home_service,available,1
wifi_issue,cctv,high,no,4.7,2036,0.94,13,6.25,12,1472,home_service,available,1
slow_performance,printer,medium,yes,4.3,467,0.59,10,2.47,43,515,shop_visit,available,1
overheating,router,low,yes,4.2,71,0.74,8,14.37,35,941,shop_visit,offline,0
not_working,router,high,yes,4.0,2658,0.51,10,2.5,20,1096,home_service,available,1
strange_noise,printer,low,no,3.0,2971,0.46,9,8.94,59,1050,home_service,available,1
not_working,router,medium,yes,2.4,830,0.89,9,2.32,63,514,home_service,busy,1
not_working,desktop,high,yes,2.5,1881,0.47,4,11.16,69,2685,home_service,available,1
power_issue,router,low,yes,1.9,230,0.7,12,9.27,112,2934,home_service,available,0
slow_performance,cctv,high,no,2.7,2086,0.89,15,7.7,13,2937,shop_visit,available,1
slow_performance,cctv,low,no,3.0,1742,0.93,0,8.27,20,2249,shop_visit,available,1
broken_screen,laptop,medium,no,3.7,1191,0.83,6,11.9,111,1555,home_service,busy,1
broken_screen,router,medium,no,4.7,2909,0.75,0,11.87,99,2513,home_service,offline,0
slow_performance,laptop,low,yes,1.6,907,0.55,0,14.92,79,2491,shop_visit,available,0
wifi_issue,scanner,low,no,4.6,1173,0.71,5,7.45,37,1391,shop_visit,available,1
power_issue,printer,high,yes,2.5,248,0.59,15,12.42,90,560,shop_visit,available,0
slow_performance,laptop,low,yes,2.8,2721,0.76,5,14.25,93,2083,home_service,offline,1
overheating,laptop,low,no,4.5,1917,0.82,15,14.11,38,829,home_service,available,1
slow_performance,router,high,no,2.4,580,0.78,2,9.92,83,2858,home_service,available,1
not_working,router,medium,no,4.2,39,0.5,3,11.94,120,1336,home_service,available,1
strange_noise,router,high,yes,3.8,97,0.92,4,0.9,32,2247,shop_visit,offline,0
wifi_issue,cctv,high,no,3.0,692,0.73,10,11.37,33,2220,shop_visit,busy,1
slow_performance,cctv,medium,no,2.7,1600,0.76,6,11.2,108,716,shop_visit,available,0
broken_screen,laptop,medium,yes,3.4,1949,0.73,0,2.07,68,2691,home_service,available,1
not_working,scanner,high,yes,4.2,373,0.83,15,4.76,13,1976,home_service,busy,1
not_working,desktop,low,no,2.6,1581,0.91,12,4.0,58,666,home_service,available,0
wifi_issue,router,low,yes,3.9,1704,0.69,9,7.78,20,464,home_service,available,1
wifi_issue,printer,high,no,3.7,17,0.61,9,0.98,10,582,shop_visit,available,1
not_working,laptop,low,no,2.6,1591,0.86,10,10.02,86,2226,shop_visit,busy,1
broken_screen,laptop,high,no,4.3,2099,0.35,14,7.21,65,2612,shop_visit,available,1
broken_screen,cctv,medium,yes,4.1,914,0.41,14,5.59,10,891,shop_visit,offline,1
strange_noise,laptop,high,yes,3.9,366,0.75,6,13.55,17,2186,shop_visit,busy,0
overheating,desktop,medium,yes,1.7,2265,0.79,8,6.52,28,867,home_service,offline,0
power_issue,cctv,high,yes,1.7,1873,0.3,13,12.79,104,2623,home_service,available,0
broken_screen,cctv,low,yes,3.8,1755,0.67,2,3.5,104,774,home_service,available,1
broken_screen,scanner,low,no,4.4,1397,0.8,13,7.54,6,2718,shop_visit,busy,1
wifi_issue,scanner,high,yes,3.6,286,0.94,8,13.53,18,2321,home_service,available,1
broken_screen,cctv,low,yes,3.2,2097,0.37,15,13.62,53,1235,home_service,available,1
power_issue,router,low,no,3.9,2042,0.74,8,13.25,48,419,shop_visit,busy,1
not_working,cctv,medium,no,2.1,1465,0.4,9,6.38,7,837,home_service,available,0
slow_performance,router,low,no,2.1,817,0.4,13,4.81,88,575,home_service,offline,0
overheating,printer,medium,yes,3.6,1140,0.31,4,14.07,106,800,home_service,available,0
broken_screen,cctv,medium,no,2.5,343,0.54,7,14.38,39,1965,shop_visit,available,0
power_issue,scanner,high,yes,2.1,2995,0.91,8,6.36,108,2212,shop_visit,available,1
power_issue,scanner,medium,yes,4.0,2435,0.76,4,2.16,38,2069,home_service,available,0
overheating,scanner,low,yes,2.7,2735,0.94,10,14.17,92,763,shop_visit,busy,1
broken_screen,laptop,low,yes,1.6,331,0.45,4,7.9,74,676,home_service,busy,1
slow_performance,desktop,high,yes,4.0,2944,0.33,12,12.08,44,1701,home_service,available,1
strange_noise,cctv,low,no,2.3,2639,0.34,3,2.81,107,757,home_service,available,1
strange_noise,router,high,yes,3.0,2755,0.92,10,6.79,91,1568,home_service,busy,0
wifi_issue,router,medium,no,4.8,1525,0.86,2,8.56,101,582,shop_visit,busy,1
not_working,desktop,low,no,4.2,2667,0.9,2,3.29,92,2698,shop_visit,busy,1
not_working,cctv,low,yes,2.6,2757,0.52,6,3.65,9,1193,home_service,available,1
broken_screen,laptop,medium,yes,2.8,324,0.31,14,8.71,29,1074,shop_visit,available,1
power_issue,scanner,high,yes,3.8,2009,0.38,6,14.22,54,773,home_service,available,1
overheating,router,low,yes,2.5,2782,0.34,10,3.53,78,2822,shop_visit,busy,0
strange_noise,cctv,low,yes,3.7,528,0.74,14,11.39,32,1259,home_service,available,1
slow_performance,desktop,low,no,1.5,330,0.94,12,3.49,24,2752,shop_visit,available,0
wifi_issue,router,low,no,2.6,2436,0.53,12,9.46,117,1204,home_service,available,0
strange_noise,desktop,low,no,3.3,438,0.78,2,8.17,12,1809,shop_visit,available,0
broken_screen,laptop,low,no,2.2,1885,0.42,5,13.74,14,2844,shop_visit,available,0
broken_screen,printer,medium,no,3.0,652,0.59,14,8.0,26,1001,shop_visit,available,0
wifi_issue,laptop,medium,yes,2.8,1827,0.91,2,9.15,107,1947,home_service,available,0
overheating,desktop,medium,yes,3.2,2889,0.63,2,12.23,7,2016,shop_visit,available,1
power_issue,laptop,high,yes,2.4,2500,0.84,6,8.97,50,2086,home_service,available,0
not_working,router,low,yes,1.6,775,0.7,6,10.9,64,2108,home_service,busy,1
power_issue,desktop,low,yes,3.2,1639,0.58,5,1.71,53,1085,shop_visit,busy,1
strange_noise,cctv,medium,no,4.2,1772,0.91,5,14.78,88,1957,home_service,offline,1
wifi_issue,scanner,high,yes,3.1,154,0.92,13,2.89,43,1555,home_service,available,0
slow_performance,router,medium,no,4.2,2540,0.35,1,11.9,120,321,shop_visit,available,1
not_working,scanner,high,no,2.2,1949,0.77,0,4.01,95,410,shop_visit,busy,0
wifi_issue,scanner,low,yes,1.9,1235,0.58,0,1.17,5,1048,shop_visit,busy,0
not_working,laptop,low,no,3.4,889,0.31,5,14.62,14,1621,shop_visit,available,1
power_issue,desktop,low,no,2.4,728,0.83,13,9.07,41,853,shop_visit,busy,0
overheating,desktop,low,yes,3.8,1014,0.8,11,10.93,106,1781,shop_visit,busy,0
overheating,router,high,yes,1.5,2671,0.39,12,9.62,50,881,home_service,available,0
strange_noise,cctv,high,no,4.5,114,0.46,7,14.7,66,2490,shop_visit,available,1
power_issue,laptop,high,yes,4.7,2042,0.76,8,10.5,79,878,home_service,available,1
not_working,printer,medium,yes,2.0,37,0.35,2,8.75,91,1892,shop_visit,busy,0
broken_screen,printer,medium,yes,1.8,822,0.83,9,14.39,108,1649,home_service,available,1
overheating,printer,low,no,4.7,580,0.65,8,10.75,81,2244,shop_visit,available,1
power_issue,scanner,high,no,4.2,2595,0.85,9,3.73,55,2493,home_service,available,1
slow_performance,scanner,high,yes,3.0,128,0.63,15,8.0,87,1947,home_service,busy,0
broken_screen,cctv,medium,yes,3.5,1461,0.7,8,7.46,113,630,shop_visit,busy,0
strange_noise,scanner,high,yes,4.1,1497,0.72,6,1.83,34,2187,home_service,available,1
overheating,cctv,high,yes,2.1,985,0.67,5,9.82,41,2073,shop_visit,available,0
overheating,desktop,low,no,3.7,149,0.8,5,8.8,115,1832,home_service,available,1
power_issue,scanner,medium,no,4.3,99,0.6,3,10.01,35,393,home_service,offline,0
not_working,scanner,low,no,1.7,859,0.87,4,14.31,18,1729,shop_visit,busy,0
overheating,laptop,high,no,3.4,547,0.54,10,10.28,59,1383,home_service,busy,1
broken_screen,scanner,medium,no,3.3,2312,0.94,13,13.31,30,1299,shop_visit,available,1
slow_performance,router,high,no,2.3,1135,0.45,2,6.75,90,973,shop_visit,busy,0
broken_screen,printer,low,yes,2.7,2166,0.55,12,5.82,109,1367,home_service,available,0
strange_noise,printer,medium,yes,4.8,254,0.93,15,4.36,20,625,shop_visit,busy,1
slow_performance,router,medium,no,2.1,749,0.82,7,7.07,55,2423,home_service,busy,1
slow_performance,desktop,low,no,3.9,2223,0.74,15,11.88,35,484,shop_visit,available,0
not_working,scanner,low,yes,2.2,618,0.92,2,1.06,100,2042,shop_visit,busy,1
broken_screen,laptop,low,no,3.8,2165,0.88,3,4.15,64,1157,home_service,available,1
broken_screen,printer,medium,yes,4.8,721,0.82,13,13.09,7,2371,home_service,available,1
slow_performance,printer,low,yes,3.3,2873,0.49,13,13.24,86,2017,shop_visit,offline,0
overheating,scanner,low,yes,2.1,314,0.83,9,6.36,55,1138,home_service,available,1
not_working,printer,medium,no,3.7,1489,0.36,0,7.23,98,1902,shop_visit,available,1
slow_performance,cctv,low,no,4.1,1775,0.87,4,4.14,68,209,shop_visit,busy,1
slow_performance,printer,low,yes,3.7,2804,0.85,0,11.6,6,1595,home_service,busy,0
broken_screen,cctv,high,no,4.8,1430,0.82,7,3.05,35,586,home_service,busy,0
strange_noise,laptop,medium,no,3.4,2477,0.39,0,9.26,47,577,shop_visit,available,0
slow_performance,scanner,medium,no,4.5,1606,0.35,12,10.08,29,643,shop_visit,busy,0
slow_performance,desktop,low,no,4.7,2316,0.9,15,3.28,111,1349,home_service,busy,0
power_issue,printer,medium,yes,4.1,1228,0.79,7,1.01,20,2593,home_service,available,0
wifi_issue,desktop,medium,no,1.8,1548,0.8,8,7.02,24,1076,shop_visit,available,1
wifi_issue,cctv,low,no,3.3,2452,0.3,4,13.64,112,1395,shop_visit,available,1
overheating,cctv,high,no,1.7,1736,0.69,12,14.96,25,1653,home_service,busy,1
strange_noise,cctv,low,no,3.2,1794,0.65,9,12.81,74,954,shop_visit,available,1
power_issue,cctv,low,yes,2.7,2457,0.59,8,5.95,9,2062,shop_visit,available,0
wifi_issue,cctv,low,no,2.0,1687,0.41,4,7.43,30,2064,home_service,busy,0
power_issue,laptop,medium,no,2.8,1537,0.61,9,10.26,44,2191,home_service,available,1
power_issue,cctv,low,no,2.3,2027,0.37,7,10.31,92,1721,home_service,busy,0
broken_screen,cctv,high,yes,2.2,1218,0.52,12,11.84,68,2165,home_service,available,1
strange_noise,laptop,high,no,4.2,2897,0.86,7,7.3,114,2720,home_service,available,1
power_issue,router,high,no,1.7,619,0.64,11,9.77,73,1904,shop_visit,available,1
strange_noise,printer,medium,yes,2.6,2517,0.43,3,4.71,84,2123,shop_visit,available,1
wifi_issue,laptop,high,no,4.7,2970,0.85,8,1.35,25,2691,home_service,available,0
slow_performance,scanner,medium,yes,2.2,1264,0.61,1,5.77,49,809,home_service,available,0
